date;Usage_kWh;Lagging_Current_Reactive.Power_kVarh;Leading_Current_Reactive_Power_kVarh;CO2(tCO2);Lagging_Current_Power_Factor;Leading_Current_Power_Factor;NSM;WeekStatus;Day_of_week;Load_Type;country;machine_no;product_category;failure_reason
26/07/2018 12:15;16,7;6,44;12,78;0,01;93,3;79,41;44100;Weekday;Thursday;Medium_Load;United Kingdom;3;WATER;
26/07/2018 12:30;4,9;0,0;19,58;0,0;100,0;24,28;45000;Weekday;Thursday;Medium_Load;France;2;KIT;
26/07/2018 12:45;4,61;0,0;18,07;0,0;100,0;24,72;45900;Weekday;Thursday;Medium_Load;United Kingdom;1;SET;
26/07/2018 13:00;5,0;0,0;20,66;0,0;100,0;23,52;46800;Weekday;Thursday;Medium_Load;France;3;METAL;
26/07/2018 13:15;28,62;2,92;7,13;0,01;99,48;97,03;47700;Weekday;Thursday;Maximum_Load;United Kingdom;2;CREAM;
26/07/2018 13:30;52,67;16,74;0,0;0,02;95,3;100,0;48600;Weekday;Thursday;Maximum_Load;France;2;METAL;
26/07/2018 13:45;56,12;18,86;0,0;0,03;94,79;100,0;49500;Weekday;Thursday;Maximum_Load;France;3;VINTAGE;
26/07/2018 14:00;55,08;17,78;0,0;0,03;95,16;100,0;50400;Weekday;Thursday;Maximum_Load;United Kingdom;2;HEART;
26/07/2018 14:15;42,55;8,17;0,0;0,02;98,21;100,0;51300;Weekday;Thursday;Maximum_Load;United Kingdom;1;RED;
26/07/2018 14:30;45,14;11,63;0,0;0,02;96,84;100,0;52200;Weekday;Thursday;Maximum_Load;France;1;SET;
26/07/2018 14:45;45,97;13,54;0,0;0,02;95,93;100,0;53100;Weekday;Thursday;Maximum_Load;United Kingdom;2;ASSORTED;
26/07/2018 15:00;51,88;16,67;0,0;0,02;95,21;100,0;54000;Weekday;Thursday;Maximum_Load;United Kingdom;2;HEART;
26/07/2018 15:15;48,96;11,95;0,0;0,02;97,15;100,0;54900;Weekday;Thursday;Maximum_Load;France;1;RED;
26/07/2018 15:30;53,64;17,1;0,0;0,02;95,28;100,0;55800;Weekday;Thursday;Maximum_Load;United Kingdom;1;HAND;
26/07/2018 15:45;56,95;20,56;0,0;0,03;94,06;100,0;56700;Weekday;Thursday;Maximum_Load;United Kingdom;1;SIGN;
26/07/2018 16:00;59,0;22,28;0,0;0,03;93,55;100,0;57600;Weekday;Thursday;Maximum_Load;France;3;RED;
26/07/2018 16:15;56,95;21,24;0,0;0,03;93,7;100,0;58500;Weekday;Thursday;Maximum_Load;United Kingdom;1;HAND;
26/07/2018 16:30;53,64;17,71;0,0;0,02;94,96;100,0;59400;Weekday;Thursday;Maximum_Load;United Kingdom;1;BAG;
26/07/2018 16:45;56,09;19,22;0,0;0,03;94,6;100,0;60300;Weekday;Thursday;Maximum_Load;France;3;WHITE;
26/07/2018 17:00;46,94;13,39;0,0;0,02;96,16;100,0;61200;Weekday;Thursday;Maximum_Load;France;3;RED;
26/07/2018 17:15;56,2;19,84;0,0;0,03;94,3;100,0;62100;Weekday;Thursday;Medium_Load;France;1;BLUE;
26/07/2018 17:30;47,27;11,88;3,28;0,02;96,98;99,76;63000;Weekday;Thursday;Medium_Load;United Kingdom;3;VINTAGE;
26/07/2018 17:45;28,44;0,0;9,72;0,01;100,0;94,63;63900;Weekday;Thursday;Medium_Load;France;2;50'S;
26/07/2018 18:00;28,44;0,0;9,5;0,01;100,0;94,85;64800;Weekday;Thursday;Medium_Load;United Kingdom;1;BLUE;
26/07/2018 18:15;35,82;16,6;2,09;0,02;90,73;99,83;65700;Weekday;Thursday;Medium_Load;France;3;BOX;
26/07/2018 18:30;54,9;36,76;0,0;0,03;83,09;100,0;66600;Weekday;Thursday;Medium_Load;United Kingdom;2;HEART;
26/07/2018 18:45;42,55;19,87;0,0;0,02;90,61;100,0;67500;Weekday;Thursday;Medium_Load;United Kingdom;3;METAL;
26/07/2018 19:00;60,91;24,37;0,0;0,03;92,84;100,0;68400;Weekday;Thursday;Medium_Load;United Kingdom;3;PINK;
26/07/2018 19:15;53,89;22,18;0,0;0,02;92,47;100,0;69300;Weekday;Thursday;Medium_Load;France;1;COLOUR;
26/07/2018 19:30;63,61;25,67;0,0;0,03;92,73;100,0;70200;Weekday;Thursday;Medium_Load;France;3;ASSORTED;
26/07/2018 19:45;55,73;22,9;0,0;0,03;92,5;100,0;71100;Weekday;Thursday;Medium_Load;France;1;SKULL;
26/07/2018 20:00;45,43;13,72;0,0;0,02;95,73;100,0;72000;Weekday;Thursday;Medium_Load;United Kingdom;2;CHRISTMAS;
26/07/2018 20:15;63,18;24,84;0,0;0,03;93,07;100,0;72900;Weekday;Thursday;Medium_Load;France;1;ALARM;
26/07/2018 20:30;52,6;20,09;0,11;0,02;93,42;100,0;73800;Weekday;Thursday;Medium_Load;United Kingdom;3;BLUE;
26/07/2018 20:45;38,77;4,03;0,83;0,02;99,46;99,98;74700;Weekday;Thursday;Medium_Load;United Kingdom;3;BOX;
26/07/2018 21:00;7,06;0,0;23,62;0,0;100,0;28,64;75600;Weekday;Thursday;Medium_Load;United Kingdom;1;STAR;
26/07/2018 21:15;6,12;0,0;23,62;0,0;100,0;25,08;76500;Weekday;Thursday;Medium_Load;United Kingdom;3;DOLL;
26/07/2018 21:30;3,78;0,0;16,92;0,0;100,0;21,8;77400;Weekday;Thursday;Medium_Load;France;1;BOX;
26/07/2018 21:45;3,71;0,0;17,17;0,0;100,0;21,12;78300;Weekday;Thursday;Medium_Load;United Kingdom;1;TRADITIONAL;
26/07/2018 22:00;3,64;0,0;16,02;0,0;100,0;22,16;79200;Weekday;Thursday;Medium_Load;United Kingdom;3;ART;
26/07/2018 22:15;3,71;1,51;5,47;0,0;92,62;56,13;80100;Weekday;Thursday;Medium_Load;France;3;ASSORTED;
26/07/2018 22:30;4,46;8,03;0,0;0,0;48,56;100,0;81000;Weekday;Thursday;Medium_Load;France;2;HEART;
26/07/2018 22:45;3,46;6,23;0,0;0,0;48,55;100,0;81900;Weekday;Thursday;Medium_Load;United Kingdom;3;RETROSPOT;
26/07/2018 23:00;2,88;5,54;0,0;0,0;46,13;100,0;82800;Weekday;Thursday;Medium_Load;United Kingdom;3;BOTTLE;incorrect data
26/07/2018 23:15;2,84;5,36;0,0;0,0;46,82;100,0;83700;Weekday;Thursday;Light_Load;United Kingdom;2;MUG;machine failure
26/07/2018 23:30;2,74;5,15;0,0;0,0;46,97;100,0;84600;Weekday;Thursday;Light_Load;France;2;BLACK;network failure
26/07/2018 23:45;2,77;5,15;0,0;0,0;47,37;100,0;85500;Weekday;Thursday;Light_Load;United Kingdom;3;PINK;incorrect data
26/07/2018 00:00;2,81;5,26;0,0;0,0;47,12;100,0;0;Weekday;Thursday;Light_Load;France;1;AND;incorrect data
27/07/2018 00:15;2,77;5,04;0,0;0,0;48,17;100,0;900;Weekday;Friday;Light_Load;France;1;MUG;incorrect data
27/07/2018 00:30;2,81;5,36;0,0;0,0;46,43;100,0;1800;Weekday;Friday;Light_Load;France;1;STRAWBERRY;incorrect data
27/07/2018 00:45;2,84;5,54;0,0;0,0;45,62;100,0;2700;Weekday;Friday;Light_Load;France;3;HEART;incorrect configuration
27/07/2018 01:00;2,84;5,44;0,0;0,0;46,28;100,0;3600;Weekday;Friday;Light_Load;United Kingdom;2;CARD;human error
27/07/2018 01:15;2,84;5,65;0,0;0,0;44,91;100,0;4500;Weekday;Friday;Light_Load;United Kingdom;1;RED;network failure
27/07/2018 01:30;2,88;5,58;0,0;0,0;45,86;100,0;5400;Weekday;Friday;Light_Load;France;1;VINTAGE;incorrect data
27/07/2018 01:45;2,84;5,65;0,0;0,0;44,91;100,0;6300;Weekday;Friday;Light_Load;United Kingdom;1;HEART;network failure
27/07/2018 02:00;2,88;5,9;0,0;0,0;43,87;100,0;7200;Weekday;Friday;Light_Load;France;1;STAR;machine failure
27/07/2018 02:15;2,88;5,72;0,0;0,0;44,97;100,0;8100;Weekday;Friday;Light_Load;France;2;ALARM;human error
27/07/2018 02:30;3,2;5,58;0,0;0,0;49,75;100,0;9000;Weekday;Friday;Light_Load;United Kingdom;3;ART;
27/07/2018 02:45;3,06;5,51;0,0;0,0;48,55;100,0;9900;Weekday;Friday;Light_Load;France;1;CLOCK;
27/07/2018 03:00;2,88;5,69;0,0;0,0;45,16;100,0;10800;Weekday;Friday;Light_Load;United Kingdom;2;LOVE;human error
27/07/2018 03:15;2,88;6,01;0,0;0,0;43,21;100,0;11700;Weekday;Friday;Light_Load;United Kingdom;2;ASSORTED;machine failure
27/07/2018 03:30;2,88;6,01;0,0;0,0;43,21;100,0;12600;Weekday;Friday;Light_Load;France;2;BOX;machine failure
27/07/2018 03:45;2,92;5,98;0,0;0,0;43,88;100,0;13500;Weekday;Friday;Light_Load;France;3;HEART;incorrect configuration
27/07/2018 04:00;2,88;5,94;0,0;0,0;43,63;100,0;14400;Weekday;Friday;Light_Load;United Kingdom;2;PINK;network failure
27/07/2018 04:15;2,92;5,9;0,0;0,0;44,36;100,0;15300;Weekday;Friday;Light_Load;France;2;FELTCRAFT;human error
27/07/2018 04:30;3,46;6,37;0,0;0,0;47,73;100,0;16200;Weekday;Friday;Light_Load;France;3;POT;
27/07/2018 04:45;3,24;6,08;0,0;0,0;47,03;100,0;17100;Weekday;Friday;Light_Load;France;3;AND;
27/07/2018 05:00;2,81;5,9;0,0;0,0;43,0;100,0;18000;Weekday;Friday;Light_Load;United Kingdom;1;METAL;human error
27/07/2018 05:15;2,84;5,94;0,0;0,0;43,13;100,0;18900;Weekday;Friday;Light_Load;France;1;BOX;insufficient resources
27/07/2018 05:30;2,84;5,98;0,0;0,0;42,9;100,0;19800;Weekday;Friday;Light_Load;United Kingdom;3;CARD;network failure
27/07/2018 05:45;2,84;5,98;0,0;0,0;42,9;100,0;20700;Weekday;Friday;Light_Load;France;2;HOME;machine failure
27/07/2018 06:00;2,81;5,72;0,0;0,0;44,09;100,0;21600;Weekday;Friday;Light_Load;United Kingdom;3;50'S;network failure
27/07/2018 06:15;2,77;5,62;0,0;0,0;44,21;100,0;22500;Weekday;Friday;Light_Load;United Kingdom;3;VINTAGE;network failure
27/07/2018 06:30;3,24;5,4;0,0;0,0;51,45;100,0;23400;Weekday;Friday;Light_Load;United Kingdom;2;JAM;
27/07/2018 06:45;3,02;5,58;0,0;0,0;47,6;100,0;24300;Weekday;Friday;Light_Load;United Kingdom;3;SET;
27/07/2018 07:00;2,81;5,72;0,0;0,0;44,09;100,0;25200;Weekday;Friday;Light_Load;United Kingdom;3;VINTAGE;network failure
27/07/2018 07:15;2,95;5,8;0,0;0,0;45,34;100,0;26100;Weekday;Friday;Light_Load;United Kingdom;3;SPACEBOY;machine failure
27/07/2018 07:30;4,25;5,76;0,0;0,0;59,37;100,0;27000;Weekday;Friday;Light_Load;United Kingdom;2;DOLL;
27/07/2018 07:45;4,07;5,51;0,0;0,0;59,41;100,0;27900;Weekday;Friday;Light_Load;France;2;HANGING;
27/07/2018 08:00;3,96;4,75;0,0;0,0;64,03;100,0;28800;Weekday;Friday;Light_Load;France;3;RETROSPOT;
27/07/2018 08:15;28,4;28,22;0,0;0,01;70,94;100,0;29700;Weekday;Friday;Light_Load;United Kingdom;3;SPACEBOY;
27/07/2018 08:30;66,1;56,45;0,0;0,03;76,04;100,0;30600;Weekday;Friday;Light_Load;United Kingdom;1;SPACEBOY;
27/07/2018 08:45;50,4;46,69;0,0;0,02;73,36;100,0;31500;Weekday;Friday;Light_Load;France;1;TIN;
27/07/2018 09:00;46,8;16,34;0,0;0,02;94,41;100,0;32400;Weekday;Friday;Light_Load;France;2;EDWARDIAN;
27/07/2018 09:15;66,31;28,94;0,0;0,03;91,65;100,0;33300;Weekday;Friday;Medium_Load;France;3;DESIGN;
27/07/2018 09:30;55,62;17,78;0,0;0,03;95,25;100,0;34200;Weekday;Friday;Medium_Load;France;2;SET;
27/07/2018 09:45;58,79;24,34;0,0;0,03;92,39;100,0;35100;Weekday;Friday;Medium_Load;France;1;RED;
27/07/2018 10:00;60,88;21,17;0,0;0,03;94,45;100,0;36000;Weekday;Friday;Medium_Load;United Kingdom;2;HOT;
27/07/2018 10:15;52,56;19,37;0,0;0,02;93,83;100,0;36900;Weekday;Friday;Maximum_Load;France;1;RED;
27/07/2018 10:30;60,66;21,82;0,0;0,03;94,1;100,0;37800;Weekday;Friday;Maximum_Load;France;3;SET;
27/07/2018 10:45;56,95;21,31;0,0;0,03;93,66;100,0;38700;Weekday;Friday;Maximum_Load;United Kingdom;2;RED;
27/07/2018 11:00;62,6;26,86;0,0;0,03;91,9;100,0;39600;Weekday;Friday;Maximum_Load;France;2;ART;
27/07/2018 11:15;45,76;24,77;0,0;0,02;87,94;100,0;40500;Weekday;Friday;Maximum_Load;France;1;PINK;
27/07/2018 11:30;50,0;30,42;0,0;0,02;85,43;100,0;41400;Weekday;Friday;Maximum_Load;France;2;HEART;
27/07/2018 11:45;53,14;33,41;0,0;0,02;84,66;100,0;42300;Weekday;Friday;Maximum_Load;France;1;PICTURE;
27/07/2018 12:00;48,89;30,1;0,54;0,02;85,16;99,99;43200;Weekday;Friday;Maximum_Load;France;3;PACK;
27/07/2018 12:15;4,25;0,0;10,98;0,0;100,0;36,1;44100;Weekday;Friday;Medium_Load;France;3;RACK;
27/07/2018 12:30;4,54;0,0;16,63;0,0;100,0;26,34;45000;Weekday;Friday;Medium_Load;France;3;BOX;
27/07/2018 12:45;4,57;0,0;16,42;0,0;100,0;26,81;45900;Weekday;Friday;Medium_Load;France;1;TEA;
27/07/2018 13:00;4,61;0,0;16,49;0,0;100,0;26,92;46800;Weekday;Friday;Medium_Load;United Kingdom;2;METAL;
27/07/2018 13:15;19,55;3,2;11,92;0,01;98,69;85,38;47700;Weekday;Friday;Maximum_Load;United Kingdom;1;HEART;
27/07/2018 13:30;47,02;13,86;0,0;0,02;95,92;100,0;48600;Weekday;Friday;Maximum_Load;France;3;METAL;
27/07/2018 13:45;53,28;17,75;0,0;0,02;94,87;100,0;49500;Weekday;Friday;Maximum_Load;United Kingdom;3;LUNCH;
27/07/2018 14:00;55,3;19,15;0,0;0,03;94,49;100,0;50400;Weekday;Friday;Maximum_Load;France;2;WATER;
27/07/2018 14:15;52,02;16,02;0,0;0,02;95,57;100,0;51300;Weekday;Friday;Maximum_Load;United Kingdom;3;CHARLOTTE;
27/07/2018 14:30;55,4;18,22;0,0;0,03;94,99;100,0;52200;Weekday;Friday;Maximum_Load;France;1;LUNCH;
27/07/2018 14:45;51,05;14,44;0,0;0,02;96,22;100,0;53100;Weekday;Friday;Maximum_Load;United Kingdom;2;STAR;
27/07/2018 15:00;39,96;6,88;0,0;0,02;98,55;100,0;54000;Weekday;Friday;Maximum_Load;United Kingdom;3;CAKE;
27/07/2018 15:15;41,15;9,83;0,0;0,02;97,26;100,0;54900;Weekday;Friday;Maximum_Load;France;3;SPACEBOY;
27/07/2018 15:30;50,76;16,99;0,0;0,02;94,83;100,0;55800;Weekday;Friday;Maximum_Load;France;2;GLASS;
27/07/2018 15:45;54,65;18,22;0,0;0,03;94,87;100,0;56700;Weekday;Friday;Maximum_Load;France;2;WOOD;
27/07/2018 16:00;55,08;18,25;0,0;0,03;94,93;100,0;57600;Weekday;Friday;Maximum_Load;France;3;SET;
27/07/2018 16:15;56,34;20,34;0,0;0,03;94,06;100,0;58500;Weekday;Friday;Maximum_Load;United Kingdom;2;WATER;
27/07/2018 16:30;52,88;16,96;0,0;0,02;95,22;100,0;59400;Weekday;Friday;Maximum_Load;France;3;BOX;
27/07/2018 16:45;48,24;13,28;0,0;0,02;96,41;100,0;60300;Weekday;Friday;Maximum_Load;United Kingdom;3;DESIGN;
27/07/2018 17:00;54,4;17,5;0,0;0,02;95,2;100,0;61200;Weekday;Friday;Maximum_Load;United Kingdom;3;HEART;
27/07/2018 17:15;53,21;17,6;0,0;0,02;94,94;100,0;62100;Weekday;Friday;Medium_Load;United Kingdom;2;SET;
27/07/2018 17:30;39,85;7,74;1,91;0,02;98,17;99,89;63000;Weekday;Friday;Medium_Load;United Kingdom;3;SET;
27/07/2018 17:45;25,31;0,0;10,55;0,01;100,0;92,3;63900;Weekday;Friday;Medium_Load;France;1;CAT;
27/07/2018 18:00;25,56;0,0;10,22;0,01;100,0;92,85;64800;Weekday;Friday;Medium_Load;United Kingdom;3;RETROSPOT;
27/07/2018 18:15;29,52;11,23;2,2;0,01;93,47;99,72;65700;Weekday;Friday;Medium_Load;United Kingdom;2;PAPER;
27/07/2018 18:30;45,97;29,81;0,0;0,02;83,9;100,0;66600;Weekday;Friday;Medium_Load;France;3;HOT;
27/07/2018 18:45;52,85;28,12;0,0;0,02;88,28;100,0;67500;Weekday;Friday;Medium_Load;France;1;AND;
27/07/2018 19:00;67,57;32,76;0,0;0,03;89,98;100,0;68400;Weekday;Friday;Medium_Load;United Kingdom;3;PINK;
27/07/2018 19:15;50,87;20,48;0,0;0,02;92,76;100,0;69300;Weekday;Friday;Medium_Load;United Kingdom;1;AND;
27/07/2018 19:30;54,32;19,26;0,0;0,02;94,25;100,0;70200;Weekday;Friday;Medium_Load;France;3;CHRISTMAS;
27/07/2018 19:45;55,08;26,46;0,04;0,03;90,14;100,0;71100;Weekday;Friday;Medium_Load;United Kingdom;3;other;
27/07/2018 20:00;34,24;3,1;0,54;0,02;99,59;99,99;72000;Weekday;Friday;Medium_Load;United Kingdom;1;WHITE;
27/07/2018 20:15;32,87;2,52;0,68;0,02;99,71;99,98;72900;Weekday;Friday;Medium_Load;France;2;COOKIE;
27/07/2018 20:30;40,14;6,77;0,25;0,02;98,61;100,0;73800;Weekday;Friday;Medium_Load;France;3;DESIGN;
27/07/2018 20:45;48,13;16,63;0,25;0,02;94,52;100,0;74700;Weekday;Friday;Medium_Load;United Kingdom;3;KIT;
27/07/2018 21:00;15,8;0,68;15,8;0,01;99,91;70,71;75600;Weekday;Friday;Medium_Load;France;2;DESIGN;
27/07/2018 21:15;6,77;0,0;22,9;0,0;100,0;28,35;76500;Weekday;Friday;Medium_Load;France;3;SET;
27/07/2018 21:30;4,36;0,0;17,78;0,0;100,0;23,82;77400;Weekday;Friday;Medium_Load;United Kingdom;2;AND;
27/07/2018 21:45;3,82;0,0;17,14;0,0;100,0;21,75;78300;Weekday;Friday;Medium_Load;France;3;T-LIGHT;
27/07/2018 22:00;3,85;0,0;16,02;0,0;100,0;23,37;79200;Weekday;Friday;Medium_Load;United Kingdom;3;CARD;
27/07/2018 22:15;3,78;1,15;5,29;0,0;95,67;58,14;80100;Weekday;Friday;Medium_Load;France;3;SET;
27/07/2018 22:30;3,1;5,51;0,0;0,0;49,03;100,0;81000;Weekday;Friday;Medium_Load;France;3;RED;
27/07/2018 22:45;2,92;5,18;0,0;0,0;49,11;100,0;81900;Weekday;Friday;Medium_Load;France;1;VINTAGE;incorrect data
27/07/2018 23:00;2,92;5,26;0,0;0,0;48,54;100,0;82800;Weekday;Friday;Medium_Load;United Kingdom;3;BLUE;insufficient resources
27/07/2018 23:15;2,92;5,11;0,0;0,0;49,61;100,0;83700;Weekday;Friday;Light_Load;France;2;BOX;incorrect data
27/07/2018 23:30;2,84;4,86;0,0;0,0;50,45;100,0;84600;Weekday;Friday;Light_Load;United Kingdom;2;GREEN;incorrect data
27/07/2018 23:45;2,84;4,72;0,0;0,0;51,56;100,0;85500;Weekday;Friday;Light_Load;France;1;PINK;network failure
27/07/2018 00:00;2,81;4,61;0,0;0,0;52,05;100,0;0;Weekday;Friday;Light_Load;France;1;RED;incorrect configuration
28/07/2018 00:15;2,81;4,75;0,0;0,0;50,92;100,0;900;Weekend;Saturday;Light_Load;France;1;RED;incorrect data
28/07/2018 00:30;2,92;5,04;0,0;0,0;50,13;100,0;1800;Weekend;Saturday;Light_Load;United Kingdom;1;TRADITIONAL;incorrect configuration
28/07/2018 00:45;2,88;5,15;0,0;0,0;48,81;100,0;2700;Weekend;Saturday;Light_Load;France;1;CHARLOTTE;machine failure
28/07/2018 01:00;2,92;5,47;0,0;0,0;47,09;100,0;3600;Weekend;Saturday;Light_Load;France;2;RACK;incorrect data
28/07/2018 01:15;2,95;5,47;0,0;0,0;47,47;100,0;4500;Weekend;Saturday;Light_Load;United Kingdom;3;AND;network failure
28/07/2018 01:30;3,38;5,72;0,0;0,0;50,87;100,0;5400;Weekend;Saturday;Light_Load;United Kingdom;2;HANGING;
28/07/2018 01:45;3,78;5,9;0,0;0,0;53,95;100,0;6300;Weekend;Saturday;Light_Load;United Kingdom;3;HOME;
28/07/2018 02:00;3,24;5,62;0,0;0,0;49,95;100,0;7200;Weekend;Saturday;Light_Load;United Kingdom;3;IVORY;
28/07/2018 02:15;3,6;5,83;0,0;0,0;52,54;100,0;8100;Weekend;Saturday;Light_Load;United Kingdom;1;HOT;
28/07/2018 02:30;3,46;6,23;0,0;0,0;48,55;100,0;9000;Weekend;Saturday;Light_Load;France;2;BOX;
28/07/2018 02:45;3,56;5,94;0,0;0,0;51,41;100,0;9900;Weekend;Saturday;Light_Load;France;2;VINTAGE;
28/07/2018 03:00;3,64;5,98;0,0;0,0;51,99;100,0;10800;Weekend;Saturday;Light_Load;United Kingdom;2;HANGING;
28/07/2018 03:15;3,49;6,01;0,0;0,0;50,22;100,0;11700;Weekend;Saturday;Light_Load;United Kingdom;2;VINTAGE;
28/07/2018 03:30;4,0;5,8;0,0;0,0;56,77;100,0;12600;Weekend;Saturday;Light_Load;United Kingdom;1;BAG;
28/07/2018 03:45;3,85;6,08;0,0;0,0;53,5;100,0;13500;Weekend;Saturday;Light_Load;France;3;SET;
28/07/2018 04:00;3,46;6,23;0,0;0,0;48,55;100,0;14400;Weekend;Saturday;Light_Load;France;1;HANGER;
28/07/2018 04:15;3,42;6,16;0,0;0,0;48,54;100,0;15300;Weekend;Saturday;Light_Load;France;1;BLUE;
28/07/2018 04:30;3,49;6,26;0,0;0,0;48,69;100,0;16200;Weekend;Saturday;Light_Load;United Kingdom;2;HEART;
28/07/2018 04:45;3,46;6,37;0,0;0,0;47,73;100,0;17100;Weekend;Saturday;Light_Load;France;3;BLUE;
28/07/2018 05:00;3,42;6,62;0,0;0,0;45,9;100,0;18000;Weekend;Saturday;Light_Load;France;1;UNION;
28/07/2018 05:15;3,35;6,41;0,0;0,0;46,32;100,0;18900;Weekend;Saturday;Light_Load;United Kingdom;1;BOOK;
28/07/2018 05:30;3,28;5,33;0,0;0,0;52,41;100,0;19800;Weekend;Saturday;Light_Load;United Kingdom;2;LIGHT;
28/07/2018 05:45;3,24;5,44;0,0;0,0;51,17;100,0;20700;Weekend;Saturday;Light_Load;United Kingdom;2;HOT;
28/07/2018 06:00;3,31;5,44;0,0;0,0;51,98;100,0;21600;Weekend;Saturday;Light_Load;United Kingdom;1;SET;
28/07/2018 06:15;3,2;5,36;0,0;0,0;51,26;100,0;22500;Weekend;Saturday;Light_Load;United Kingdom;1;SET;
28/07/2018 06:30;3,28;5,22;0,0;0,0;53,2;100,0;23400;Weekend;Saturday;Light_Load;France;1;T-LIGHT;
28/07/2018 06:45;3,2;5,15;0,0;0,0;52,78;100,0;24300;Weekend;Saturday;Light_Load;United Kingdom;3;SILVER;
28/07/2018 07:00;3,2;5,0;0,0;0,0;53,91;100,0;25200;Weekend;Saturday;Light_Load;United Kingdom;1;SPOTTY;
28/07/2018 07:15;3,2;5,0;0,0;0,0;53,91;100,0;26100;Weekend;Saturday;Light_Load;France;3;SET;
28/07/2018 07:30;4,79;7,45;0,0;0,0;54,08;100,0;27000;Weekend;Saturday;Light_Load;United Kingdom;1;HEART;
28/07/2018 07:45;6,73;7,85;0,0;0,0;65,09;100,0;27900;Weekend;Saturday;Light_Load;France;3;METAL;
28/07/2018 08:00;6,12;7,63;0,0;0,0;62,57;100,0;28800;Weekend;Saturday;Light_Load;France;3;SET;
28/07/2018 08:15;18,72;19,01;0,0;0,01;70,17;100,0;29700;Weekend;Saturday;Light_Load;France;1;METAL;
28/07/2018 08:30;42,44;38,88;0,0;0,02;73,74;100,0;30600;Weekend;Saturday;Light_Load;United Kingdom;3;MIRROR;
28/07/2018 08:45;51,19;47,74;0,0;0,02;73,13;100,0;31500;Weekend;Saturday;Light_Load;United Kingdom;2;LARGE;
28/07/2018 09:00;35,75;8,21;0,0;0,02;97,46;100,0;32400;Weekend;Saturday;Light_Load;France;1;SPACEBOY;
28/07/2018 09:15;35,78;6,41;0,0;0,02;98,43;100,0;33300;Weekend;Saturday;Medium_Load;France;2;other;
28/07/2018 09:30;36,83;7,63;0,0;0,02;97,92;100,0;34200;Weekend;Saturday;Medium_Load;United Kingdom;2;RED;
28/07/2018 09:45;49,21;15,62;0,0;0,02;95,31;100,0;35100;Weekend;Saturday;Medium_Load;United Kingdom;2;VINTAGE;
28/07/2018 10:00;47,23;13,21;0,0;0,02;96,3;100,0;36000;Weekend;Saturday;Medium_Load;United Kingdom;2;GLASS;
28/07/2018 10:15;46,4;16,27;0,0;0,02;94,37;100,0;36900;Weekend;Saturday;Maximum_Load;France;2;VINTAGE;
28/07/2018 10:30;39,38;9,68;0,0;0,02;97,11;100,0;37800;Weekend;Saturday;Maximum_Load;United Kingdom;2;AND;
28/07/2018 10:45;40,32;9,47;0,0;0,02;97,35;100,0;38700;Weekend;Saturday;Maximum_Load;France;3;FLOWER;
28/07/2018 11:00;56,38;21,92;0,0;0,03;93,2;100,0;39600;Weekend;Saturday;Maximum_Load;France;2;ALPHABET;
28/07/2018 11:15;67,61;52,92;0,0;0,03;78,75;100,0;40500;Weekend;Saturday;Maximum_Load;United Kingdom;3;COOKIE;
28/07/2018 11:30;45,86;29,2;0,0;0,02;84,35;100,0;41400;Weekend;Saturday;Maximum_Load;France;3;DOORMAT;
28/07/2018 11:45;57,89;39,13;0,0;0,03;82,85;100,0;42300;Weekend;Saturday;Maximum_Load;United Kingdom;3;HOME;
28/07/2018 12:00;27,68;17,96;3,2;0,01;83,89;99,34;43200;Weekend;Saturday;Maximum_Load;France;2;HEART;
28/07/2018 12:15;4,54;0,0;11,63;0,0;100,0;36,36;44100;Weekend;Saturday;Medium_Load;United Kingdom;3;BOX;
28/07/2018 12:30;4,68;0,0;19,8;0,0;100,0;23,0;45000;Weekend;Saturday;Medium_Load;United Kingdom;3;METAL;
28/07/2018 12:45;4,5;0,0;16,56;0,0;100,0;26,22;45900;Weekend;Saturday;Medium_Load;France;1;SET;
28/07/2018 13:00;4,39;0,0;16,67;0,0;100,0;25,47;46800;Weekend;Saturday;Medium_Load;United Kingdom;2;ART;
28/07/2018 13:15;35,93;16,42;7,7;0,02;90,95;97,78;47700;Weekend;Saturday;Maximum_Load;United Kingdom;3;VINTAGE;
28/07/2018 13:30;47,27;16,38;0,0;0,02;94,49;100,0;48600;Weekend;Saturday;Maximum_Load;France;2;BLOCK;
28/07/2018 13:45;46,01;13,97;0,0;0,02;95,69;100,0;49500;Weekend;Saturday;Maximum_Load;France;1;ALPHABET;
28/07/2018 14:00;45,29;13,03;0,0;0,02;96,1;100,0;50400;Weekend;Saturday;Maximum_Load;France;3;WHITE;
28/07/2018 14:15;71,53;37,76;0,0;0,03;88,43;100,0;51300;Weekend;Saturday;Maximum_Load;United Kingdom;3;HAND;
28/07/2018 14:30;44,89;16,27;0,0;0,02;94,02;100,0;52200;Weekend;Saturday;Maximum_Load;United Kingdom;3;GREEN;
28/07/2018 14:45;63,9;28,48;0,0;0,03;91,34;100,0;53100;Weekend;Saturday;Maximum_Load;France;2;DOORMAT;
28/07/2018 15:00;49,9;17,75;0,0;0,02;94,22;100,0;54000;Weekend;Saturday;Maximum_Load;France;3;RED;
28/07/2018 15:15;44,53;14,11;0,0;0,02;95,33;100,0;54900;Weekend;Saturday;Maximum_Load;United Kingdom;2;WHITE;
