CustomerID;recency;frequency;monetary;cluster
14805.0;36;47;471,98;0
14806.0;96;11;134,01;0
14808.0;60;256;1914,2;1
14810.0;61;255;2063,18;1
14813.0;390;30;153,23;2
14815.0;57;53;752,21;0
14816.0;218;4;35,75;2
14817.0;221;63;988,86;2
14818.0;94;48;524,88;0
14819.0;85;13;233,89;0
14820.0;42;29;487,42;0
14821.0;387;2;48,8;2
14823.0;201;70;304,63;2
14824.0;31;29;668,91;0
14825.0;24;121;1995,4;1
14828.0;217;17;349,01;2
14829.0;50;45;666,08;0
14830.0;74;40;196,41;0
14834.0;38;70;1381,68;1
14836.0;31;6;102,45;0
14837.0;110;110;1630,17;1
14840.0;288;4;62,85;2
14841.0;74;138;2578,64;1
14842.0;56;158;2440,5;1
14844.0;84;130;2248,11;1
14847.0;169;13;267,93;2
14849.0;42;392;2578,64;1
14850.0;332;22;318,55;2
14851.0;44;28;463,19;0
14852.0;79;143;2547,06;1
14853.0;29;10;178,12;0
14854.0;99;131;2066,31;1
14855.0;140;20;442,15;0
14856.0;57;66;1093,13;0
14857.0;80;61;1109,5;0
14859.0;33;59;1163,03;0
14860.0;29;12;144,75;0
14861.0;73;6;101,0;0
14862.0;46;48;798,73;0
14863.0;50;11;218,73;0
14865.0;28;4;47,64;0
14866.0;31;103;2102,15;1
14867.0;206;37;671,27;2
14868.0;24;147;2578,64;1
14869.0;24;72;697,63;0
14870.0;282;13;251,88;2
14871.0;24;98;522,38;0
14873.0;231;28;479,19;2
14875.0;30;50;887,34;0
14878.0;33;124;1228,31;0
14880.0;98;47;683,19;0
14881.0;40;17;233,79;0
14882.0;47;11;305,19;0
14883.0;39;54;733,36;0
14885.0;152;15;348,51;0
14886.0;273;18;347,23;2
14887.0;100;6;161,83;0
14888.0;228;20;357,61;2
14889.0;357;10;135,9;2
14890.0;274;7;125,65;2
14891.0;169;33;515,25;0
14893.0;30;73;1171,06;0
14894.0;106;23;476,98;0
14895.0;28;506;2578,64;1
14896.0;225;43;453,34;2
14897.0;28;55;1149,28;0
14898.0;44;119;1008,18;0
14901.0;32;98;1207,01;0
14902.0;42;24;330,37;0
14903.0;42;364;2578,64;1
14904.0;23;69;745,17;0
14905.0;175;18;383,03;2
14907.0;24;168;2578,64;1
14908.0;95;9;190,75;0
14910.0;23;35;422,35;0
14911.0;22;5903;2578,64;1
14912.0;37;28;511,77;0
14913.0;56;87;1063,02;0
14915.0;106;13;231,91;0
14916.0;91;79;1196,78;0
14918.0;136;45;1030,7;0
14920.0;233;57;928,92;2
14921.0;51;78;1271,55;0
14923.0;71;44;697,73;0
14924.0;266;10;170,72;2
14929.0;53;11;199,91;0
14930.0;129;128;2136,55;1
14931.0;25;42;753,32;0
14932.0;386;17;288,7;2
14934.0;93;88;1533,62;1
14935.0;318;10;275,79;2
14936.0;30;366;2578,64;1
14937.0;77;35;892,79;0
14944.0;50;172;2578,64;1
14946.0;35;3;86,73;0
14947.0;93;14;260,58;0
14948.0;44;64;1033,08;0
14950.0;29;20;325,73;0
14951.0;100;20;291,88;0
14952.0;67;149;2578,64;1
14953.0;46;55;274,9;0
14954.0;33;85;290,22;0
14957.0;274;12;58,49;2
14958.0;168;42;404,26;0
14959.0;80;61;659,78;0
14960.0;29;27;171,4;0
14961.0;31;317;2578,64;1
14962.0;291;5;83,41;2
14963.0;30;198;1245,46;0
14964.0;268;13;122,3;2
14965.0;117;83;530,32;0
14966.0;35;38;186,28;0
14967.0;70;6;145,64;0
14968.0;51;37;148,99;0
14970.0;89;34;786,03;0
14971.0;56;160;1039,12;0
14972.0;149;18;101,17;0
14973.0;128;32;542,1;0
14974.0;58;21;110,39;0
14975.0;78;11;155,75;0
14976.0;78;73;710,41;0
14978.0;93;216;1863,68;1
14981.0;267;8;102,12;2
14984.0;40;41;195,87;0
14985.0;219;87;285,99;2
14987.0;36;4;115,64;0
14988.0;232;40;307,28;2
14995.0;59;61;228,53;0
14997.0;67;27;341,08;0
14998.0;191;75;407,94;2
15000.0;68;77;479,72;0
15002.0;136;115;1473,79;1
15004.0;168;158;1079,81;0
15005.0;36;1160;2578,64;1
15006.0;72;144;489,11;0
15007.0;180;12;153,33;2
15009.0;33;182;1207,12;0
15010.0;56;20;301,85;0
15012.0;74;128;408,89;0
15014.0;64;35;202,34;0
15016.0;193;20;163,84;2
15017.0;54;20;123,58;0
15018.0;59;32;401,73;0
15019.0;287;70;262,9;2
15021.0;29;479;1854,55;1
15022.0;32;135;863,58;0
15023.0;24;563;2578,64;1
15024.0;30;155;1578,24;1
15025.0;54;72;371,92;0
15026.0;101;61;414,08;0
15027.0;51;37;718,37;0
15028.0;29;48;506,41;0
15030.0;92;7;168,46;0
15031.0;25;111;581,02;0
15032.0;277;55;1027,08;2
15033.0;25;513;2459,43;1
15034.0;36;400;2578,64;1
15035.0;110;27;225,83;0
15036.0;93;127;441,27;0
15038.0;64;133;646,85;0
15039.0;30;1508;2578,64;1
15041.0;191;67;175,75;2
15042.0;220;5;83,54;2
15043.0;52;3;86,73;0
15044.0;40;461;2578,64;1
15045.0;172;13;278,33;2
15046.0;30;207;2578,64;1
15047.0;290;22;336,66;2
15048.0;86;98;378,66;0
15049.0;294;3;59,52;2
15050.0;46;80;1282,65;0
15051.0;44;143;1255,74;0
15052.0;340;30;151,78;2
15053.0;25;71;603,91;0
15054.0;33;114;301,8;0
15057.0;296;25;653,67;2
15058.0;46;276;1958,57;1
15059.0;61;239;1272,83;0
15060.0;29;121;295,17;0
15061.0;24;410;2578,64;1
15062.0;92;57;939,04;0
15063.0;234;5;118,53;2
15065.0;58;158;2578,64;1
15066.0;52;53;776,46;0
15067.0;99;82;1432,79;1
15068.0;67;104;529,56;0
15069.0;200;70;1075,73;2
15070.0;393;1;28,91;2
15071.0;114;26;524,66;0
15073.0;30;76;928,51;0
15074.0;126;42;738,74;0
15075.0;98;27;521,76;0
15076.0;193;49;810,02;2
15078.0;28;451;2578,64;1
15079.0;233;48;691,44;2
15081.0;43;35;467,61;0
15083.0;277;5;72,71;2
15087.0;302;15;238,3;2
15088.0;42;60;998,54;0
15089.0;31;145;2184,0;1
15090.0;329;23;370,63;2
15091.0;74;31;474,11;0
15092.0;236;26;438,61;2
15093.0;39;112;1898,57;1
15095.0;124;49;993,01;0
15096.0;63;11;195,86;0
15097.0;25;25;246,88;0
15098.0;203;5;65,77;2
15099.0;105;23;323,77;0
15100.0;351;6;86,73;2
15101.0;29;9;173,27;0
15103.0;52;35;596,1;0
15104.0;187;71;888,43;2
15105.0;39;101;1778,82;1
15106.0;38;102;1363,44;1
15107.0;332;20;245,55;2
15108.0;162;61;1105,45;0
15109.0;261;31;438,45;2
15110.0;44;40;665,58;0
15111.0;50;84;1499,06;1
15113.0;30;101;1907,56;1
15114.0;51;197;2578,64;1
15115.0;39;21;312,53;0
15116.0;38;45;908,84;0
15117.0;35;80;1193,67;0
15118.0;155;1;4,56;0
15119.0;266;14;210,5;2
15120.0;150;22;288,25;0
15121.0;71;28;430,87;0
15122.0;106;87;1427,94;1
15123.0;28;106;1899,43;1
15124.0;43;15;164,27;0
15125.0;46;140;2578,64;1
15127.0;86;16;345,17;0
15128.0;81;111;1394,82;1
15129.0;71;84;1742,89;1
15130.0;190;22;323,62;2
15132.0;39;52;827,9;0
15133.0;148;29;589,28;0
15134.0;35;73;1245,41;0
15135.0;254;10;139,05;2
15136.0;23;69;1237,98;0
15139.0;260;13;174,4;2
15140.0;73;81;1722,27;1
15142.0;67;26;439,3;0
15143.0;246;14;255,03;2
15144.0;29;218;2578,64;1
15145.0;25;67;1070,99;0
15146.0;185;95;1224,35;2
15147.0;239;29;529,14;2
15148.0;31;20;302,97;0
15149.0;154;23;422,43;0
15150.0;38;344;2578,64;1
15152.0;30;278;2578,64;1
15153.0;52;22;292,98;0
15154.0;95;92;271,02;0
15156.0;22;55;873,87;0
15157.0;24;133;1646,74;1
15158.0;66;7;173,59;0
15159.0;22;720;2578,64;1
15160.0;378;4;80,87;2
15163.0;39;29;260,45;0
15164.0;89;103;824,46;0
15165.0;394;27;466,05;2
15167.0;341;41;162,45;2
15168.0;46;5;87,77;0
15171.0;345;7;144,55;2
15172.0;29;110;1508,2;1
15174.0;343;11;130,71;2
15175.0;92;23;223,3;0
15178.0;281;3;40,5;2
15179.0;39;95;1606,59;1
15180.0;388;6;87,5;2
15181.0;87;18;272,59;0
15182.0;175;29;603,81;2
15184.0;50;63;375,46;0
15185.0;91;21;192,54;0
15186.0;35;19;378,79;0
15187.0;22;93;1958,94;1
15189.0;22;232;2578,64;1
15192.0;140;51;838,93;0
15193.0;81;19;378,59;0
15194.0;24;326;2578,64;1
15195.0;23;1;28,91;0
15197.0;29;36;540,88;0
15198.0;113;10;184,37;0
15199.0;80;13;363,27;0
15201.0;99;97;1096,07;0
15203.0;46;142;1790,39;1
15204.0;378;9;178,59;2
15205.0;106;38;544,67;0
15206.0;31;9;226,56;0
15208.0;22;43;751,05;0
15210.0;246;20;244,14;2
15211.0;81;52;814,68;0
15212.0;260;7;90,91;2
15213.0;339;25;327,51;2
15214.0;22;110;1605,58;1
15215.0;65;43;654,32;0
15216.0;108;2;57,82;0
15218.0;31;166;2578,64;1
15219.0;197;9;155,39;2
15220.0;72;119;1663,61;1
15221.0;387;11;139,49;2
15222.0;339;5;132,92;2
15223.0;246;32;411,42;2
15224.0;379;16;245,21;2
15225.0;255;23;401,81;2
15226.0;331;8;141,43;2
15227.0;57;58;1026,69;0
15228.0;87;126;2532,59;1
15230.0;260;23;358,35;2
15232.0;134;31;543,93;0
15234.0;297;14;195,08;2
15235.0;238;143;2205,22;1
15236.0;319;15;246,5;2
15237.0;22;99;1379,27;1
15238.0;50;52;774,21;0
15239.0;31;52;762,72;0
15240.0;65;83;1416,38;1
15241.0;87;111;1540,66;1
15243.0;95;22;316,26;0
15244.0;86;34;575,57;0
15245.0;155;89;1654,3;1
15246.0;259;33;497,55;2
15247.0;143;6;154,95;0
15249.0;52;358;2578,64;1
15251.0;30;121;2578,64;1
15252.0;57;44;728,2;0
15253.0;37;55;877,55;0
15254.0;148;18;272,64;0
15255.0;87;47;768,72;0
15256.0;169;6;98,45;2
15257.0;302;8;118,61;2
15258.0;189;34;577,56;2
15260.0;121;78;1569,11;1
15261.0;156;19;254,03;0
15262.0;344;10;177,85;2
15263.0;127;12;155,41;0
15264.0;85;23;392,16;0
15265.0;172;82;1405,9;0
15266.0;359;6;108,41;2
15267.0;43;11;314,06;0
15269.0;44;2;44,81;0
15270.0;36;48;920,91;0
15271.0;28;275;2387,75;1
15272.0;78;63;661,49;0
15274.0;25;47;682,24;0
15275.0;52;42;573,64;0
15276.0;87;52;133,86;0
15277.0;67;12;209,96;0
15279.0;375;21;266,43;2
15280.0;193;16;108,86;2
15281.0;79;150;2200,56;1
15286.0;70;3;86,73;0
15287.0;43;21;312,96;0
15288.0;64;88;1509,88;1
15289.0;50;59;773,57;0
15290.0;25;212;2578,64;1
15291.0;46;109;2093,22;1
15292.0;222;25;161,94;2
15296.0;65;200;2578,64;1
15297.0;31;41;640,84;0
15298.0;23;194;2578,64;1
15299.0;88;12;165,7;0
15300.0;85;28;480,35;0
15301.0;71;247;2578,64;1
15303.0;311;31;526,24;2
15304.0;81;26;481,98;0
15306.0;85;58;1020,72;0
15307.0;116;12;190,75;0
15308.0;291;21;288,81;2
15311.0;21;2491;2578,64;1
15312.0;96;48;815,78;0
15313.0;131;1;28,91;0
15314.0;220;24;321,01;2
15315.0;85;38;512,77;0
15316.0;347;1;28,91;2
15318.0;24;33;284,89;0
15319.0;304;16;191,44;2
15320.0;65;36;203,94;0
15321.0;70;106;2150,01;1
15322.0;85;49;642,21;0
15325.0;124;49;161,45;0
15326.0;354;29;309,61;2
15327.0;73;10;174,44;0
15329.0;56;62;972,5;0
15330.0;53;13;172,19;0
15332.0;387;35;919,36;2
15333.0;229;16;356,68;2
15334.0;177;99;349,67;2
15335.0;74;36;173,42;0
15339.0;87;88;565,07;0
15341.0;101;17;491,47;0
15342.0;137;26;396,31;0
15343.0;108;21;325,71;0
15344.0;21;32;457,37;0
15345.0;56;23;324,7;0
15346.0;353;17;252,42;2
15347.0;387;5;110,51;2
15348.0;93;9;154,77;0
15349.0;179;72;442,32;2
15350.0;394;5;115,65;2
15351.0;33;233;1842,51;1
15353.0;275;63;647,22;2
15355.0;50;14;255,07;0
15356.0;52;519;2578,64;1
15358.0;25;561;2578,64;1
15360.0;60;13;331,47;0
15361.0;382;7;180,19;2
15363.0;262;17;308,03;2
15364.0;116;29;544,36;0
15365.0;46;151;1983,57;1
15366.0;96;44;568,66;0
15367.0;78;96;1684,79;1
15368.0;42;4;102,63;0
15369.0;165;1;0,0;2
15370.0;61;95;1770,51;1
15372.0;158;27;479,2;0
15373.0;29;137;1872,0;1
15374.0;149;3;74,51;0
15376.0;61;117;1188,28;0
15379.0;190;196;2578,64;1
15380.0;29;37;710,81;0
15381.0;234;8;210,96;2
15382.0;35;306;2578,64;1
15384.0;190;43;604,49;2
15385.0;61;12;180,36;0
15386.0;207;31;386,34;2
15388.0;291;10;140,54;2
15389.0;193;1;28,91;2
15392.0;25;85;1277,54;0
15393.0;37;12;220,21;0
15394.0;30;85;1872,68;1
15395.0;346;7;106,35;2
15396.0;133;14;225,91;0
15397.0;310;6;94,0;2
15398.0;37;74;1303,42;0
15399.0;22;50;764,99;0
15400.0;113;13;301,88;0
15402.0;169;42;510,92;0
15405.0;210;8;153,59;2
15406.0;39;58;459,23;0
15407.0;54;153;771,29;0
15408.0;285;34;233,28;2
15410.0;105;122;2538,71;1
15411.0;47;100;1282,96;0
15412.0;192;10;96,73;2
15414.0;30;39;649,77;0
15415.0;334;48;533,82;2
15416.0;85;193;2578,64;1
15417.0;106;28;508,8;0
15419.0;45;8;103,46;0
15421.0;79;53;935,99;0
15422.0;344;6;97,7;2
15423.0;59;2;16,14;0
15424.0;275;17;298,09;2
15426.0;40;300;1305,86;0
15427.0;54;306;1429,1;1
15428.0;36;6;84,42;0
15429.0;47;83;369,55;0
15432.0;44;10;169,5;0
15433.0;100;53;533,3;0
15434.0;29;59;935,26;0
15435.0;43;29;141,44;0
15436.0;33;329;1109,66;0
15437.0;283;45;199,61;2
15438.0;152;25;153,03;0
15440.0;75;62;367,89;0
15442.0;269;2;57,82;2
15443.0;22;385;2578,64;1
15444.0;30;219;1396,85;1
15445.0;285;5;98,81;2
15447.0;351;9;145,57;2
15448.0;333;28;460,06;2
15449.0;47;62;942,62;0
15450.0;51;30;420,74;0
15452.0;50;58;526,93;0
15453.0;22;286;1354,86;1
15454.0;383;25;173,1;2
15456.0;304;60;399,82;2
15457.0;283;58;233,07;2
15458.0;46;7;140,5;0
15460.0;375;58;209,41;2
15462.0;115;11;202,42;0
15463.0;50;7;121,08;0
15464.0;359;157;893,81;2
15465.0;40;104;2203,37;1
15466.0;106;57;332,53;0
15467.0;30;53;488,9;0
15468.0;56;29;457,41;0
15469.0;64;27;436,78;0
15471.0;23;77;415,94;0
15472.0;134;76;367,31;0
15473.0;35;14;318,01;0
15475.0;98;29;430,93;0
15478.0;61;46;917,66;0
15480.0;137;45;743,09;0
15482.0;36;127;2572,44;1
15483.0;182;88;226,54;2
15484.0;22;189;2558,63;1
15485.0;51;86;1606,93;1
15488.0;113;2;33,39;0
15489.0;43;55;936,85;0
15491.0;116;155;2571,1;1
15492.0;49;35;601,75;0
15493.0;53;299;1870,37;1
15494.0;42;125;1159,58;0
15497.0;38;16;420,34;0
15498.0;21;523;2578,64;1
15500.0;29;68;1005,49;0
15502.0;36;252;2578,64;1
15503.0;383;70;144,54;2
15504.0;102;13;52,83;0
15505.0;73;99;1734,43;1
15506.0;43;164;887,6;0
15507.0;192;46;471,66;2
15508.0;210;92;907,35;2
15510.0;351;1;15,9;2
15511.0;32;160;833,78;0
15512.0;176;7;121,0;2
15513.0;52;314;2578,64;1
15514.0;33;218;2321,27;1
15516.0;65;15;61,88;0
15517.0;254;27;257,32;2
15518.0;85;220;1856,37;1
15520.0;22;18;319,49;0
15521.0;57;200;2195,84;1
15522.0;53;57;354,8;0
15523.0;105;10;148,54;0
15524.0;45;1;28,91;0
15525.0;23;180;780,9;0
15526.0;54;4;53,95;0
15527.0;39;166;1825,65;1
15528.0;275;26;186,59;2
15529.0;43;674;2578,64;1
15530.0;42;108;1375,18;1
15531.0;29;228;1896,21;1
15532.0;46;263;1460,26;1
15533.0;40;86;704,25;0
15535.0;194;78;490,91;2
15537.0;184;24;101,92;2
15539.0;28;41;468,59;0
15540.0;32;15;193,49;0
15541.0;135;29;85,13;0
15543.0;309;28;125,86;2
15544.0;29;261;2578,64;1
15545.0;75;81;288,77;0
15547.0;28;702;2578,64;1
15549.0;98;116;1459,53;1
15550.0;25;61;535,24;0
15551.0;57;29;396,04;0
15552.0;238;17;90,12;2
15553.0;81;56;429,84;0
15554.0;298;14;209,9;2
15555.0;33;925;2578,64;1
15556.0;45;31;254,73;0
15557.0;49;20;355,27;0
15561.0;32;31;524,16;0
15562.0;372;1;28,91;2
15563.0;29;117;1216,03;0
15565.0;71;8;169,67;0
15567.0;39;7;101,73;0
15568.0;23;53;653,05;0
15569.0;124;31;385,12;0
15570.0;28;330;2578,64;1
15571.0;32;57;476,83;0
15572.0;25;215;2089,77;1
15573.0;52;104;557,37;0
15574.0;198;168;645,12;2
15576.0;58;45;631,28;0
15577.0;172;39;249,28;2
15578.0;183;13;110,23;2
15579.0;89;51;341,3;0
15581.0;141;151;697,45;0
15582.0;45;44;664,25;0
15584.0;44;125;688,07;0
15585.0;197;31;444,61;2
15587.0;71;9;260,19;0
15589.0;273;30;460,34;2
15590.0;310;1;0,0;2
15592.0;67;24;349,44;0
15593.0;91;5;102,82;0
15594.0;36;104;1745,76;1
15596.0;121;84;1323,17;0
15597.0;50;23;322,88;0
15598.0;56;16;239,58;0
15599.0;47;52;728,69;0
15601.0;32;414;2578,64;1
15602.0;29;54;831,26;0
15603.0;99;2;24,24;0
15604.0;73;17;215,42;0
15605.0;57;67;1142,75;0
15606.0;78;91;1868,84;1
15607.0;357;13;103,66;2
15608.0;49;60;973,35;0
15609.0;203;18;281,41;2
15610.0;72;6;112,46;0
15611.0;30;45;934,76;0
15612.0;57;6;121,87;0
15615.0;31;429;2578,64;1
15618.0;53;49;769,76;0
15619.0;31;3;86,73;0
15620.0;71;104;1488,79;1
15621.0;25;18;322,04;0
15622.0;24;214;2578,64;1
15623.0;162;19;293,03;0
15624.0;137;34;547,39;0
15625.0;121;68;1273,44;0
15626.0;95;49;636,11;0
15628.0;25;157;2578,64;1
15630.0;66;61;1057,79;0
15632.0;36;177;2578,64;1
15634.0;38;15;242,76;0
15636.0;110;25;546,36;0
15637.0;73;15;222,27;0
15638.0;322;2;0,0;2
15639.0;155;25;365,28;0
15640.0;25;495;2578,64;1
15641.0;126;119;1763,61;1
15643.0;200;36;512,32;2
15644.0;187;238;811,0;2
15645.0;39;52;533,14;0
15646.0;178;36;419,44;2
15648.0;225;28;542,14;2
15649.0;357;2;57,82;2
15651.0;57;32;503,31;0
15652.0;112;21;308,08;0
15653.0;113;6;82,56;0
15654.0;30;21;509,03;0
15655.0;254;37;544,65;2
15656.0;66;47;718,27;0
15657.0;43;1;28,91;0
15658.0;211;56;868,58;2
15659.0;64;11;257,61;0
15660.0;46;94;1483,4;1
15661.0;338;5;77,62;2
15663.0;127;9;133,46;0
15664.0;71;19;335,83;0
15665.0;189;116;1955,15;1
15667.0;60;13;251,11;0
15668.0;238;1;25,44;2
15669.0;61;35;548,32;0
15670.0;317;12;173,05;2
15671.0;39;81;1420,2;1
15673.0;109;155;2416,59;1
15674.0;94;135;1946,9;1
15675.0;102;21;274,33;0
15676.0;30;216;2578,64;1
15677.0;70;33;599,64;0
15678.0;73;12;274,65;0
15679.0;45;110;743,42;0
15680.0;30;78;1233,87;0
15681.0;39;67;1130,52;0
15683.0;138;10;173,35;0
15687.0;29;168;2578,64;1
15689.0;140;9;188,54;0
15690.0;25;19;204,47;0
15691.0;273;2;57,82;2
15692.0;49;12;191,04;0
15694.0;21;79;1924,98;1
15695.0;287;22;388,62;2
15696.0;54;177;2570,2;1
15699.0;38;18;272,55;0
15700.0;193;89;659,28;2
15701.0;23;237;1472,01;1
15703.0;285;5;125,13;2
15704.0;161;117;1824,64;1
15705.0;222;6;112,01;2
15706.0;80;59;912,05;0
15707.0;56;214;910,19;0
15708.0;61;297;2578,64;1
15709.0;304;6;107,81;2
15712.0;30;53;907,07;0
15713.0;164;20;299,52;0
15714.0;32;35;304,8;0
15716.0;166;118;952,0;0
15717.0;255;7;142,12;2
15719.0;53;938;2578,64;1
15720.0;45;128;548,75;0
15721.0;32;91;465,2;0
15722.0;56;72;1335,94;0
15723.0;385;41;197,1;2
15724.0;222;12;209,88;2
15725.0;36;32;411,16;0
15727.0;37;302;2578,64;1
15728.0;70;4;0,0;0
15729.0;219;6;85,0;2
15730.0;86;73;1092,95;0
15732.0;233;14;261,47;2
15733.0;303;10;160,1;2
15734.0;135;26;592,63;0
15737.0;35;81;1132,89;0
15738.0;39;176;2578,64;1
15739.0;87;8;178,62;0
15740.0;70;9;136,16;0
15743.0;37;88;758,17;0
15744.0;98;3;20,88;0
15745.0;29;65;1020,63;0
15746.0;155;29;189,92;0
15747.0;33;93;837,43;0
15748.0;61;21;147,31;0
15749.0;256;15;289,1;2
15750.0;23;295;2397,52;1
15752.0;60;412;2578,64;1
15753.0;325;1;13,2;2
15754.0;71;29;458,57;0
15755.0;22;149;2285,24;1
15756.0;82;192;522,96;0
15757.0;86;45;683,45;0
15758.0;45;9;197,79;0
15759.0;239;7;157,48;2
15762.0;86;37;562,45;0
15763.0;52;63;935,98;0
15764.0;102;188;2578,64;1
15766.0;85;11;208,59;0
15768.0;136;28;376,87;0
15769.0;28;147;2578,64;1
15773.0;26;10;164,96;0
15774.0;89;25;253,35;0
15775.0;266;7;103,8;2
15776.0;154;18;223,74;0
15777.0;262;22;412,73;2
15780.0;204;29;463,99;2
15781.0;46;21;319,97;0
15782.0;30;44;1157,35;0
15783.0;31;14;216,11;0
15785.0;50;87;1386,62;1
15786.0;64;280;2578,64;1
15787.0;47;206;918,4;0
15789.0;379;25;333,42;2
15790.0;31;35;211,26;0
15791.0;64;76;1406,91;1
15793.0;30;13;319,02;0
15795.0;170;42;569,11;0
15796.0;22;135;2370,69;1
15797.0;134;8;210,32;0
15799.0;96;98;829,92;0
15800.0;128;119;685,19;0
15801.0;67;69;1041,72;0
15802.0;163;3;7,95;0
15803.0;72;8;188,07;0
15804.0;21;274;2578,64;1
15805.0;44;307;2578,64;1
15806.0;67;31;505,81;0
15807.0;71;48;836,49;0
15808.0;327;210;2578,64;1
15809.0;56;43;495,07;0
15810.0;99;112;1334,92;0
15811.0;38;139;2126,54;1
15812.0;128;41;531,66;0
15813.0;228;40;745,7;2
15814.0;24;74;1308,59;0
15815.0;84;49;944,01;0
15819.0;70;123;1840,87;1
15820.0;340;17;145,89;2
15821.0;65;62;539,96;0
15822.0;24;33;705,95;0
15823.0;358;17;7,95;2
15825.0;193;20;249,46;2
15826.0;72;69;1358,92;0
15827.0;94;134;1759,68;1
15829.0;120;51;588,55;0
15830.0;50;41;565,81;0
15831.0;79;69;562,89;0
15832.0;275;54;834,1;2
15834.0;91;276;1864,83;1
15835.0;65;50;883,72;0
15836.0;66;12;105,62;0
15837.0;85;24;378,64;0
15838.0;32;169;2578,64;1
15839.0;46;65;1024,32;0
15840.0;79;28;344,38;0
15841.0;85;50;764,13;0
15843.0;324;8;104,55;2
15844.0;67;11;124,74;0
15845.0;38;140;2578,64;1
15847.0;59;22;322,83;0
15850.0;40;97;229,11;0
15852.0;207;22;112,92;2
15853.0;72;30;109,96;0
15854.0;25;140;1442,24;1
15855.0;157;80;701,55;0
15856.0;25;653;2578,64;1
15857.0;39;14;223,91;0
15858.0;36;191;1263,11;0
15860.0;61;142;900,29;0
15861.0;33;547;2578,64;1
15862.0;29;147;757,53;0
15863.0;46;18;66,29;0
15864.0;43;24;471,37;0
15865.0;61;40;682,74;0
15866.0;122;45;202,09;0
15867.0;26;463;2578,64;1
15869.0;298;15;127,62;2
15870.0;53;76;351,98;0
15872.0;35;128;350,63;0
15874.0;84;137;1846,8;1
15877.0;22;131;443,31;0
15880.0;390;106;329,19;2
15881.0;333;32;279,78;2
15882.0;219;24;376,26;2
15883.0;23;49;376,7;0
15885.0;113;18;332,98;0
15886.0;81;12;144,29;0
15888.0;100;14;120,72;0
15889.0;177;93;424,07;2
15891.0;247;62;488,49;2
15894.0;274;41;218,21;2
15895.0;170;11;60,84;2
15897.0;215;24;126,91;2
15898.0;22;87;909,12;0
15899.0;389;4;51,45;2
15900.0;44;51;351,11;0
15901.0;37;116;346,32;0
15903.0;30;75;1531,74;1
15904.0;29;30;152,08;0
15906.0;40;151;1439,45;1
15907.0;24;249;942,89;0
15909.0;194;7;127,36;2
15910.0;21;267;1222,81;0
15912.0;199;19;249,26;2
15916.0;37;160;1389,52;1
15917.0;268;12;100,3;2
15918.0;211;40;324,06;2
15919.0;40;143;624,99;0
15920.0;175;60;166,59;2
15921.0;193;25;253,68;2
15922.0;393;12;270,37;2
15923.0;393;21;114,84;2
15925.0;215;12;191,06;2
15930.0;88;21;411,59;0
15932.0;25;119;1732,15;1
15933.0;42;74;1057,92;0
15935.0;260;12;114,89;2
15937.0;85;7;140,66;0
15938.0;133;18;338,03;0
15939.0;110;77;1615,62;1
15940.0;332;2;28,91;2
15942.0;154;14;287,4;0
15944.0;297;6;126,72;2
15945.0;386;2;42,51;2
15947.0;103;29;683,5;0
15948.0;29;60;945,34;0
15949.0;37;19;344,61;0
15950.0;22;103;1600,35;1
15951.0;22;43;668,03;0
15952.0;54;91;761,12;0
15953.0;36;103;1218,61;0
15955.0;45;185;2578,64;1
15957.0;52;42;400,31;0
15958.0;95;7;89,21;0
15963.0;40;28;454,38;0
15965.0;38;122;800,92;0
15967.0;44;84;413,18;0
15969.0;23;21;502,32;0
15970.0;324;11;230,54;2
15971.0;38;35;897,32;0
15973.0;256;6;88,75;2
15974.0;60;177;2578,64;1
15975.0;105;24;371,01;0
15976.0;186;98;423,87;2
15977.0;38;65;833,41;0
15978.0;98;49;926,03;0
15980.0;109;43;1065,34;0
15981.0;45;97;2188,57;1
15983.0;43;113;1219,72;0
15984.0;23;275;2098,77;1
15985.0;144;38;760,77;0
15986.0;51;14;151,8;0
15987.0;33;140;743,6;0
15988.0;40;27;141,79;0
15990.0;65;52;688,13;0
15992.0;24;3;34,99;0
15993.0;29;560;2578,64;1
15994.0;75;35;360,28;0
15996.0;109;131;1002,76;0
15998.0;57;509;2578,64;1
16000.0;23;9;260,19;0
16003.0;50;103;1697,18;1
16005.0;33;218;609,79;0
16006.0;232;8;97,11;2
16007.0;68;385;1674,24;1
16008.0;44;33;462,26;0
16009.0;43;90;890,61;0
16010.0;266;86;392,97;2
16011.0;29;212;2578,64;1
16012.0;56;94;1050,23;0
16013.0;24;151;2578,64;1
16014.0;56;148;649,63;0
16015.0;24;184;625,82;0
16016.0;24;237;1471,02;1
16017.0;68;32;195,88;0
16018.0;60;28;357,59;0
16019.0;22;165;2578,64;1
16020.0;37;46;767,72;0
16022.0;281;76;595,85;2
16023.0;67;101;682,33;0
16024.0;33;64;243,08;0
16025.0;50;28;439,06;0
16026.0;64;32;236,09;0
16027.0;112;17;232,69;0
16029.0;59;274;2578,64;1
16030.0;330;29;326,5;2
16031.0;113;100;504,54;0
16033.0;26;1152;2578,64;1
16034.0;217;22;377,43;2
16036.0;108;55;675,27;0
16037.0;290;39;696,29;2
16038.0;28;28;444,73;0
16040.0;86;65;1170,84;0
16041.0;51;6;163,51;0
16042.0;43;75;1154,52;0
16043.0;58;39;619,4;0
